Actual,Predictions
4,"[1.6687957e-11 1.7273932e-08 1.4145149e-11 2.5801683e-12 1.0000000e+00
 4.7277632e-10 4.2754897e-10 1.1818968e-10 2.6867133e-09 4.2397385e-08]"
4,"[1.0762360e-09 6.3905627e-06 2.6541967e-08 1.3784046e-10 9.9999177e-01
 4.2447992e-09 3.2526785e-08 1.0489746e-07 1.5788838e-07 1.4960574e-06]"
7,"[1.1567113e-05 7.4157596e-04 9.3139531e-03 6.7784468e-04 2.3252751e-05
 4.5076627e-07 4.9185763e-07 9.8023868e-01 9.6094998e-05 8.8961450e-03]"
9,"[1.9781642e-10 1.5553100e-11 3.0996473e-11 3.8820014e-09 1.0553747e-07
 9.1537229e-11 6.9636354e-12 1.6865444e-08 1.9821479e-07 9.9999964e-01]"
6,"[1.0528244e-06 2.0004995e-09 2.5906872e-12 3.0525404e-12 5.4797675e-07
 2.3401820e-07 9.9999821e-01 1.0788843e-12 8.7383558e-09 8.3607116e-10]"
9,"[1.7588269e-11 1.7932995e-13 1.1830811e-12 1.9974229e-11 7.3497034e-07
 6.6407882e-13 3.5424295e-13 2.1917639e-09 5.4789990e-09 9.9999928e-01]"
0,"[9.99991536e-01 1.38000028e-11 5.72780889e-09 1.01720509e-07
 5.23512167e-09 1.07420234e-07 1.10883775e-06 1.99628580e-09
 4.17871803e-07 6.72068109e-06]"
9,"[7.0812145e-10 8.0703928e-13 1.6676856e-10 2.2851497e-10 1.6475557e-06
 1.6654435e-11 2.9177199e-11 6.4105632e-09 5.4880434e-07 9.9999774e-01]"
8,"[3.0819431e-12 1.0907617e-14 1.9471454e-08 1.4784148e-07 1.2622433e-12
 1.5120785e-10 2.1715177e-12 1.9595057e-13 9.9999988e-01 8.9638368e-09]"
0,"[1.0000000e+00 1.5686470e-13 3.1979547e-12 1.0870459e-11 1.4362161e-13
 8.5487450e-11 5.6876313e-09 1.3654244e-13 1.9104732e-10 3.7933398e-10]"
4,"[3.3766627e-16 5.4062178e-11 2.6844555e-12 1.0435310e-15 1.0000000e+00
 2.1657096e-13 4.0918907e-13 5.8414003e-08 2.5053182e-10 7.2448203e-09]"
6,"[2.34943604e-06 1.30835716e-07 2.57139625e-08 1.16733645e-08
 2.01094986e-06 1.43318507e-03 9.98546541e-01 3.25228039e-11
 1.51445465e-05 5.55928978e-07]"
0,"[1.0000000e+00 6.7240766e-12 4.2310663e-10 2.6884600e-10 3.0903374e-12
 3.0900886e-09 3.0275032e-08 6.6104580e-11 7.7207849e-09 8.3515622e-10]"
6,"[1.51415043e-06 3.24263290e-11 1.49820195e-12 7.17611214e-12
 2.30870198e-10 2.74145968e-05 9.99971032e-01 1.40387656e-14
 3.45157964e-08 5.69915948e-10]"
3,"[7.51736404e-15 1.95079355e-10 2.58340238e-09 9.99999881e-01
 3.05392240e-14 9.95995038e-08 3.13327814e-12 7.59010277e-09
 4.14133089e-10 1.00692704e-10]"
5,"[1.1304532e-08 2.4795549e-10 1.1187326e-09 1.1696522e-05 9.0421195e-12
 9.9998784e-01 3.9936174e-09 3.0008082e-12 3.0996727e-09 4.5121530e-07]"
4,"[5.1051108e-10 3.9870426e-10 3.6411325e-09 6.3134940e-12 9.9957484e-01
 1.1374535e-11 3.4750789e-11 2.5099138e-07 1.0427083e-06 4.2388320e-04]"
8,"[4.51382334e-12 9.79115877e-13 5.52367130e-09 1.99976409e-08
 1.07148214e-10 6.35028696e-10 7.83887677e-11 2.85111859e-13
 1.00000000e+00 8.13054513e-09]"
3,"[3.34955473e-16 7.03196945e-10 2.41782538e-10 1.00000000e+00
 1.43576402e-17 1.08423444e-10 4.17641930e-16 1.44472654e-11
 1.05375669e-13 4.07406660e-12]"
3,"[8.5268001e-17 9.7775121e-14 8.0217322e-13 1.0000000e+00 1.4531129e-20
 3.6899370e-10 1.8030117e-15 1.3675107e-15 5.7177952e-12 7.1878506e-13]"
9,"[1.3629505e-08 2.3019419e-08 5.2602402e-08 9.7545228e-07 1.5238890e-05
 3.8477694e-08 1.8308479e-09 2.1750600e-06 2.5587944e-05 9.9995589e-01]"
3,"[1.0243728e-18 3.0763918e-09 6.2285585e-12 9.9999988e-01 7.1442749e-17
 6.5025226e-08 1.3500326e-15 1.0579788e-11 1.6513075e-12 1.7173101e-09]"
3,"[2.1207898e-16 1.1759195e-11 1.2754021e-11 1.0000000e+00 2.8189084e-16
 2.0835982e-08 4.7442390e-14 4.0316538e-11 1.5383375e-11 3.4771837e-09]"
3,"[3.6583465e-17 4.5521814e-10 4.2471318e-10 1.0000000e+00 4.9720122e-15
 4.8330019e-08 5.9584651e-15 7.3411577e-10 1.3229051e-09 7.7355837e-09]"
7,"[2.31314079e-10 1.56621340e-07 6.86327795e-08 1.31730564e-08
 1.15624565e-10 4.75925876e-09 2.31354757e-13 9.99999762e-01
 1.48325907e-10 5.98276140e-09]"
8,"[1.71510506e-09 7.56391338e-11 1.23380675e-08 1.77628806e-07
 4.98732888e-10 3.42351858e-09 2.83159329e-10 1.93674876e-09
 9.99998689e-01 1.05437834e-06]"
0,"[1.0000000e+00 1.5368249e-14 2.1653018e-12 1.8562502e-12 2.0460246e-11
 8.1445059e-11 6.8597683e-09 1.4421964e-11 8.1725043e-10 7.6563476e-09]"
8,"[1.9113878e-07 1.9583422e-06 9.9132627e-01 2.1616870e-03 6.0656049e-08
 1.9821578e-06 3.1526040e-04 1.1270840e-06 6.1893989e-03 2.0560117e-06]"
2,"[2.4789071e-09 4.7932116e-07 9.9610007e-01 4.8986058e-06 4.3806708e-08
 1.2418387e-08 2.7370589e-08 3.4787620e-03 4.1520240e-04 4.6455887e-07]"
1,"[1.4142694e-07 9.9997127e-01 1.9743172e-07 1.9103702e-07 1.1554353e-05
 8.4393480e-07 2.0034555e-08 1.7265926e-06 2.2770819e-06 1.1844272e-05]"
7,"[2.75350260e-07 1.79849195e-07 3.59165897e-05 1.32840205e-05
 7.20594917e-09 3.65995589e-09 2.17875329e-10 9.99863505e-01
 3.85064425e-08 8.67783092e-05]"
0,"[1.0000000e+00 5.0930131e-13 7.1150564e-12 6.4296589e-12 2.4204539e-11
 2.5507046e-10 5.2000266e-09 1.0209936e-12 2.3181026e-09 1.2936782e-09]"
6,"[2.3695228e-03 1.4017700e-06 2.7309591e-07 7.7473542e-06 1.8772025e-05
 8.0914265e-03 9.8936403e-01 3.5214889e-08 1.3780726e-04 8.9970699e-06]"
5,"[3.4268134e-14 8.1009616e-17 1.8042063e-14 4.5246676e-08 6.4799752e-16
 1.0000000e+00 3.6277270e-12 8.5142625e-15 3.3372476e-12 4.1888537e-10]"
4,"[1.4508039e-10 1.3649939e-07 2.3927527e-09 3.5031391e-11 9.9985993e-01
 6.6604217e-10 8.8474883e-10 1.2409308e-07 3.2356414e-07 1.3946061e-04]"
3,"[1.9458972e-20 4.6767620e-12 9.9122880e-12 1.0000000e+00 1.2585476e-21
 9.0628590e-13 1.1663815e-18 8.5547304e-15 5.5010809e-15 1.1940757e-14]"
8,"[4.3639007e-05 1.5306602e-08 3.0933315e-06 3.6404791e-04 4.1805659e-08
 1.8801293e-05 4.9983078e-06 5.9511162e-08 9.9956352e-01 1.7504061e-06]"
0,"[1.0000000e+00 1.0969039e-14 7.5299758e-12 8.9997606e-13 3.9213485e-12
 1.1406465e-12 3.0843342e-10 8.4669348e-13 4.1435258e-11 1.9000701e-09]"
9,"[2.8901684e-07 7.0048749e-08 9.5727989e-07 1.4355659e-05 1.4334422e-04
 6.5201181e-07 5.9353756e-08 1.9975322e-04 5.6742284e-02 9.4289821e-01]"
6,"[1.3016902e-05 9.3691071e-08 3.3287833e-08 1.0137567e-08 4.3718927e-07
 2.2815121e-04 9.9975675e-01 5.0595805e-11 1.3172269e-06 2.2542123e-07]"
3,"[1.2987243e-16 6.6410787e-11 1.3469729e-10 9.9999988e-01 1.2082143e-16
 6.8628864e-08 2.3811172e-13 3.1915256e-12 2.1183371e-11 1.7592474e-11]"
8,"[3.6221917e-10 2.1471082e-11 6.2589419e-07 7.0853605e-07 1.6232579e-07
 7.5713665e-08 2.1660841e-10 2.2013338e-09 9.9991393e-01 8.4479972e-05]"
0,"[9.9999774e-01 1.9952861e-12 2.9922479e-08 7.8897422e-10 2.1807754e-10
 4.0033274e-09 7.4940223e-09 6.6024665e-11 1.8132915e-06 4.9941383e-07]"
9,"[1.09574416e-11 1.96820390e-11 5.79294668e-10 9.18957445e-12
 8.49367825e-06 2.67540384e-13 2.87473517e-15 6.02818844e-08
 3.33053656e-08 9.99991417e-01]"
9,"[7.1992694e-12 3.0336211e-14 2.1027613e-12 3.9255019e-12 2.4427752e-08
 1.6124790e-13 1.9605377e-13 2.9888305e-09 2.0127477e-08 1.0000000e+00]"
6,"[1.9732396e-10 6.0007582e-14 1.5330498e-12 6.8639878e-15 7.1852599e-13
 1.7269089e-08 1.0000000e+00 9.2385702e-18 4.4159984e-10 3.6299210e-12]"
8,"[1.0833303e-06 5.6444921e-10 1.6931031e-07 4.0612079e-08 9.2136815e-10
 1.3511234e-08 1.7436214e-08 1.2894940e-07 9.9999714e-01 1.4676774e-06]"
6,"[2.8974321e-09 5.4892764e-16 6.1762747e-18 1.1391511e-15 2.4953176e-10
 9.2189634e-10 1.0000000e+00 3.8679511e-17 1.0164926e-10 1.0264209e-10]"
8,"[1.0208832e-10 2.8205112e-11 6.2459854e-08 2.8627105e-07 1.4342342e-08
 1.6443022e-07 5.7164345e-10 6.4323935e-11 9.9999177e-01 7.7932591e-06]"
5,"[1.7203907e-18 8.3054492e-17 3.9713835e-18 8.3076968e-10 5.5898765e-18
 1.0000000e+00 2.5601431e-12 1.6160580e-19 4.2641306e-13 1.5910168e-10]"
7,"[2.5224045e-14 1.0773964e-05 2.7955409e-08 3.6754930e-06 6.2444514e-07
 1.3929487e-10 9.0072455e-12 9.9998403e-01 8.2614512e-11 9.7237000e-07]"
8,"[4.5948232e-12 1.5693947e-13 1.1294446e-09 3.0824427e-08 2.7242492e-12
 2.0920102e-06 7.8751600e-10 2.3714199e-15 9.9999785e-01 9.1632318e-10]"
6,"[3.72999160e-08 1.17663214e-12 9.62175387e-15 1.87450831e-13
 1.32804467e-09 1.66536495e-07 9.99999881e-01 2.08947252e-15
 1.31458699e-09 1.34607065e-11]"
0,"[1.0000000e+00 6.6541533e-14 1.4582171e-11 6.5856154e-11 9.5593559e-12
 5.6800040e-11 1.4170142e-09 1.6806553e-12 6.7901607e-10 3.5140739e-09]"
2,"[2.7291554e-11 1.5726136e-09 1.0000000e+00 4.2331039e-12 8.0250247e-16
 2.2602749e-16 9.9713562e-12 1.4836959e-09 2.5271875e-11 1.0916912e-12]"
4,"[1.0237468e-11 2.3229782e-07 1.4862694e-07 8.2919369e-14 9.9999917e-01
 1.0188997e-08 4.4756726e-07 9.7132720e-09 8.4653946e-09 8.4912155e-10]"
0,"[9.9999797e-01 1.5404060e-09 3.7408171e-10 1.2051392e-09 1.6340027e-09
 8.7014357e-08 1.9302670e-06 7.9418022e-10 2.7137686e-08 2.8591415e-08]"
2,"[2.06427604e-08 1.24657795e-08 9.99998808e-01 8.92905064e-07
 7.32993133e-09 5.17696649e-11 1.07001719e-09 1.66160177e-07
 7.49181837e-08 3.83481069e-09]"
2,"[1.1461992e-06 5.3727604e-06 9.9995124e-01 1.2292413e-07 1.0333584e-09
 2.7427585e-10 3.2147209e-08 4.0631039e-05 1.1643758e-06 3.1581470e-07]"
3,"[5.6831565e-15 3.1992651e-09 2.0101713e-10 1.0000000e+00 6.4326909e-15
 3.1732847e-09 4.8862764e-13 3.7740638e-10 5.2085208e-10 6.9514132e-09]"
1,"[1.3702871e-10 1.0000000e+00 5.6147993e-09 3.3768723e-14 3.7796884e-11
 7.3240636e-11 2.9149427e-09 3.0035677e-10 1.1879363e-09 1.2400775e-11]"
9,"[5.1782084e-10 4.4678897e-10 2.7737699e-09 4.3073769e-07 1.9268678e-06
 1.0672756e-07 1.6461664e-11 3.4068421e-06 1.5393339e-07 9.9999404e-01]"
7,"[6.7727065e-15 7.7123396e-08 8.8364702e-09 2.4230717e-08 4.3205051e-07
 2.6115655e-14 2.9118177e-14 9.9997890e-01 1.6985543e-11 2.0446925e-05]"
5,"[1.34114225e-14 1.66497353e-14 6.33351878e-13 3.41689628e-07
 1.28637159e-13 9.99999285e-01 6.05158978e-11 6.81049564e-13
 3.74388923e-11 3.29105262e-07]"
1,"[4.7551743e-03 9.7612429e-01 2.8195191e-04 2.1147677e-04 1.5347745e-04
 2.9660803e-05 6.2582415e-04 5.8221840e-04 1.6790053e-02 4.4589053e-04]"
0,"[9.9999976e-01 1.2746284e-11 4.5624140e-09 3.0712835e-10 4.9664128e-10
 1.1992735e-09 1.4078408e-09 3.1027014e-10 1.8211277e-07 3.9402472e-09]"
8,"[8.11528709e-12 1.60263493e-15 2.69789635e-10 1.59870381e-10
 1.11982845e-13 1.20020157e-11 4.38200656e-11 5.48138737e-16
 1.00000000e+00 3.82393006e-10]"
4,"[1.0244893e-12 8.0483229e-09 1.3073643e-11 9.8490870e-14 1.0000000e+00
 3.2783223e-12 4.7824934e-12 2.6007249e-10 7.3504675e-12 9.5704626e-09]"
6,"[5.4872547e-09 1.0791534e-09 1.5383010e-09 1.2565354e-13 3.1270649e-11
 2.1193953e-08 1.0000000e+00 1.2440454e-15 1.7991310e-10 8.4612520e-13]"
2,"[5.3102696e-09 1.7937859e-06 9.9999809e-01 5.7169804e-11 3.2862057e-11
 3.3820757e-13 3.5352187e-08 1.3882463e-07 1.3504317e-08 3.3545089e-09]"
6,"[2.6743697e-07 7.1248141e-05 6.6405537e-06 2.3186340e-09 6.9093955e-01
 1.7169467e-06 3.0889192e-01 1.1394191e-07 5.0239595e-07 8.8115659e-05]"
7,"[8.9372822e-11 2.4851795e-08 3.8985888e-08 3.5142018e-09 9.8878650e-10
 9.6852760e-12 1.4870757e-13 9.9999821e-01 1.9295116e-11 1.8094627e-06]"
9,"[6.0400680e-08 1.2687969e-11 5.5679328e-10 2.6742408e-10 7.5206003e-06
 2.2096894e-11 5.6116858e-11 9.5353499e-08 6.3610815e-07 9.9999177e-01]"
3,"[1.0191671e-13 1.8736133e-09 3.5410253e-08 9.9999893e-01 1.2690375e-12
 3.4683111e-07 2.9562016e-11 2.6646128e-09 2.3696597e-07 4.5043092e-07]"
2,"[3.5199715e-05 2.2481306e-07 9.9943382e-01 5.0178036e-04 4.3755040e-06
 3.0869394e-08 3.4577880e-08 2.2187503e-05 2.2349848e-06 1.6958069e-07]"
9,"[3.8625969e-10 2.3911491e-12 7.6799005e-11 1.8797552e-11 3.7938205e-06
 2.0143553e-09 8.5166862e-10 2.1514733e-08 2.4945379e-07 9.9999595e-01]"
8,"[4.3241062e-12 2.3433920e-12 1.6747933e-06 4.9331879e-06 3.3161869e-11
 7.5233708e-11 1.4904635e-11 4.7344551e-10 9.9999344e-01 2.2496982e-11]"
2,"[1.9764547e-08 3.2645359e-10 9.9999809e-01 1.3687558e-07 8.1898721e-10
 2.4450790e-11 4.3183719e-09 1.7525472e-06 1.1019442e-08 3.1626983e-09]"
2,"[1.7165905e-12 6.1929385e-12 1.0000000e+00 2.0296029e-11 2.0924790e-12
 4.0172528e-15 8.4075288e-11 1.5435044e-11 4.1267340e-11 6.3030310e-14]"
9,"[7.3773290e-14 1.8144229e-16 1.7983187e-13 5.9347091e-13 6.8246070e-10
 1.2872457e-14 5.8454442e-16 1.7044360e-10 6.0618288e-11 1.0000000e+00]"
2,"[8.6215721e-08 1.1822239e-03 9.9871659e-01 2.6023834e-08 3.2964999e-07
 3.3664384e-11 6.4106207e-06 9.4228912e-05 4.0010843e-08 3.7949263e-08]"
7,"[1.7765729e-10 2.9783980e-09 3.9627817e-09 2.0046274e-09 2.8645882e-08
 7.5178509e-11 6.1282434e-14 9.9999952e-01 1.5618777e-10 4.9924517e-07]"
3,"[2.5502328e-12 1.2121216e-08 1.9335108e-07 9.9999917e-01 3.1775090e-13
 3.2092981e-07 7.2621700e-11 7.9136953e-08 6.5676822e-08 8.6445526e-09]"
5,"[8.3646326e-14 2.0132406e-14 8.2826730e-16 7.9072660e-10 1.3530381e-12
 1.0000000e+00 3.0726931e-12 5.2252968e-14 3.4214651e-10 1.8651543e-09]"
9,"[7.0894486e-09 9.9965380e-10 1.1691017e-09 3.2038031e-08 8.5629296e-04
 4.7065285e-10 6.1982136e-10 1.0253870e-07 5.7012341e-05 9.9908650e-01]"
1,"[5.1918125e-08 9.9997127e-01 1.0450987e-07 1.7183505e-07 1.4237967e-05
 6.3573185e-07 6.0903272e-07 1.9780185e-07 3.7878051e-06 9.0214462e-06]"
8,"[1.8076113e-10 5.1150067e-14 2.1887090e-09 1.9813452e-07 2.4133972e-12
 8.6338810e-07 3.9718618e-08 2.3261373e-14 9.9999893e-01 5.8027467e-09]"
0,"[9.99977827e-01 2.65341655e-11 4.12695226e-06 4.23400408e-08
 2.56881116e-09 3.42926354e-09 3.47247386e-09 1.53286606e-09
 1.10805995e-05 6.97767155e-06]"
2,"[2.1494784e-10 1.0849623e-07 9.9999821e-01 3.2310831e-11 2.3851557e-12
 4.9578337e-16 3.0629464e-11 1.7191877e-06 3.4581654e-11 7.0373068e-11]"
0,"[1.0000000e+00 6.1969550e-16 1.0531945e-12 8.2214187e-15 2.7926977e-15
 1.6880304e-13 2.6563770e-11 2.2001083e-13 5.5871115e-12 2.1101027e-11]"
5,"[1.4678061e-09 7.8872482e-09 6.4378170e-08 1.1454668e-04 7.8068609e-09
 9.9978596e-01 1.9752299e-07 3.2939325e-09 2.5582960e-07 9.9064033e-05]"
2,"[3.3284109e-06 1.4520332e-01 4.9783227e-01 2.3464335e-07 3.3330330e-01
 2.1508761e-06 2.2912843e-02 6.5597461e-04 8.1485749e-05 5.1392003e-06]"
1,"[1.6500749e-08 9.9998736e-01 1.2998836e-07 6.1237566e-09 6.5196664e-06
 7.5666527e-08 8.3768432e-09 9.3379788e-07 1.4462482e-07 4.7869103e-06]"
3,"[1.0079718e-19 1.3715938e-11 2.4780918e-13 1.0000000e+00 2.6387173e-19
 7.1874537e-09 1.4068986e-17 7.5311603e-14 2.0876425e-13 5.7227952e-11]"
7,"[9.9373210e-06 1.9345623e-06 1.5768174e-04 3.5544686e-04 1.3450158e-07
 2.7915257e-07 1.7365430e-08 9.4680405e-01 1.1240755e-06 5.2669495e-02]"
6,"[1.6469825e-05 8.8129067e-11 3.4251185e-10 3.8783043e-10 1.2874758e-10
 1.8416378e-05 9.9996483e-01 7.1307443e-15 3.0814670e-07 4.8070885e-09]"
7,"[1.4195398e-07 2.5725451e-06 7.1951672e-06 8.1275357e-06 3.4391510e-06
 1.5643369e-08 7.1453782e-10 9.9880874e-01 1.6375085e-07 1.1695980e-03]"
1,"[1.1176869e-09 9.9999881e-01 3.1924632e-10 3.9917913e-11 5.1761378e-07
 1.4420394e-09 3.3055467e-10 1.5628437e-08 4.2105670e-09 7.1279635e-07]"
2,"[7.8527535e-08 2.9448754e-06 9.9997234e-01 6.6937694e-08 1.4506640e-08
 3.4454484e-11 4.4489767e-09 2.4408580e-05 8.5558462e-08 1.7780758e-08]"
5,"[4.2573138e-08 1.0610038e-11 4.2206056e-09 2.1817350e-06 2.9619991e-12
 9.9999785e-01 1.9334510e-09 2.7403346e-10 2.4670090e-09 3.1843308e-09]"
8,"[1.9160100e-09 8.2305762e-09 1.6446505e-06 7.1455113e-05 1.9422419e-08
 2.1460773e-05 5.8827027e-08 2.1160508e-08 9.9990463e-01 6.7184277e-07]"
0,"[1.0000000e+00 7.1336305e-16 1.0169006e-12 8.9240322e-14 9.7871770e-14
 5.2524912e-12 2.5215829e-11 1.2725116e-13 4.7295223e-10 2.9211619e-11]"
3,"[7.1390173e-17 2.0595190e-09 2.6175990e-11 1.0000000e+00 2.6529613e-17
 1.5181401e-08 1.7140514e-16 4.4336158e-12 4.5188002e-13 2.9015454e-10]"
7,"[2.9971952e-07 5.4506468e-06 3.2963192e-06 9.5368414e-08 2.9243719e-07
 4.9140803e-09 1.9105318e-12 9.9998605e-01 1.2237853e-09 4.4275930e-06]"
2,"[1.4073818e-04 2.9468131e-01 4.2616811e-01 2.3190177e-03 1.5120740e-03
 1.5286698e-05 8.8033579e-05 2.6831928e-01 6.7917496e-04 6.0769822e-03]"
4,"[9.2562882e-16 1.3938931e-10 4.7852878e-11 3.1240941e-16 1.0000000e+00
 6.7228897e-14 4.4495848e-12 4.5462464e-10 8.7409585e-12 6.7205180e-14]"
0,"[9.9999928e-01 1.1230753e-08 3.4725400e-10 3.1287886e-10 6.3185313e-10
 1.5039994e-08 7.2881346e-07 8.7657286e-12 1.5201731e-08 3.1209704e-09]"
9,"[9.0077850e-12 1.4986559e-13 9.0895746e-12 4.4579740e-10 3.0940694e-09
 3.5106588e-12 2.9344834e-13 3.0621944e-10 9.7705284e-09 1.0000000e+00]"
1,"[1.3897784e-08 9.9999535e-01 1.8725954e-09 1.6285380e-09 1.9835757e-06
 4.1610317e-08 1.4073439e-08 8.5649091e-08 6.4343411e-08 2.4554865e-06]"
8,"[2.4198527e-12 6.1334820e-15 1.8658933e-10 6.4090920e-11 8.6460373e-14
 1.5691544e-11 1.2078558e-11 3.4636912e-14 1.0000000e+00 3.3395370e-10]"
6,"[2.4343947e-11 1.8624040e-15 1.9953522e-19 2.2990403e-17 5.7520277e-10
 4.2018408e-10 1.0000000e+00 9.3214776e-18 8.8570557e-13 8.8052937e-13]"
7,"[1.1177754e-07 1.0654945e-04 1.3907936e-04 6.9697967e-06 1.4191379e-06
 2.0936705e-08 4.6014828e-09 9.9957353e-01 2.3380173e-07 1.7221212e-04]"
7,"[1.22776082e-05 5.95833990e-04 2.04340625e-03 1.41002965e-04
 6.59434022e-07 1.01276683e-07 1.77231058e-07 9.93816555e-01
 1.47489445e-05 3.37515469e-03]"
4,"[7.5978000e-15 1.0824027e-08 8.1469456e-11 4.2663735e-14 1.0000000e+00
 6.6932300e-11 1.0029984e-09 5.0763815e-09 1.8960697e-09 2.8563157e-10]"
3,"[7.5601820e-16 1.5739789e-09 2.8223388e-10 1.0000000e+00 1.3152626e-15
 2.4198298e-08 1.9732714e-12 2.4715630e-10 2.0515942e-10 2.9171396e-09]"
4,"[2.7710920e-11 3.6777010e-08 6.0980132e-10 1.3293842e-11 9.9998283e-01
 1.5446261e-08 7.4035067e-10 6.4401378e-09 1.2098377e-07 1.7040145e-05]"
9,"[9.4464070e-10 8.6663803e-13 3.2547281e-11 7.2395028e-12 9.1863883e-05
 6.6657978e-11 2.1823765e-11 7.9623419e-09 2.9670710e-08 9.9990809e-01]"
1,"[2.4045129e-08 9.9999964e-01 4.5528421e-09 1.5803099e-10 1.0673895e-07
 8.6357073e-09 2.1302235e-08 1.0296201e-07 1.8391926e-08 4.6466010e-08]"
9,"[6.2314981e-10 4.1860916e-12 2.9343916e-10 4.8096283e-10 1.9306759e-05
 1.8420774e-09 1.5857278e-12 2.7740577e-07 1.4459548e-08 9.9998045e-01]"
5,"[5.7850892e-13 6.2563224e-08 4.1762807e-09 7.4098366e-01 1.1723557e-11
 2.5901538e-01 3.3834985e-10 2.0145696e-09 1.1476708e-08 8.5614607e-07]"
1,"[1.3268736e-08 9.9999654e-01 1.9032336e-09 3.2900721e-10 1.5058597e-06
 4.3077797e-08 2.5930511e-08 7.0943941e-08 2.9639452e-08 1.7324157e-06]"
7,"[7.4723999e-08 4.9914797e-07 1.1481915e-03 2.7722589e-07 6.7945773e-09
 3.9242981e-10 9.6767377e-12 9.9884987e-01 1.1423567e-07 9.6228894e-07]"
3,"[3.0859974e-11 1.2999215e-08 2.2102544e-08 9.9999988e-01 1.5032478e-13
 1.0719415e-07 2.1279090e-12 3.1678959e-09 7.4427525e-10 2.5630696e-08]"
9,"[1.0629201e-10 4.8826589e-13 1.3941015e-11 1.2189036e-11 8.2175957e-06
 1.7837081e-12 2.0389320e-12 7.9200806e-09 4.4465963e-08 9.9999177e-01]"
7,"[3.83091354e-08 2.34162098e-06 4.34498106e-05 5.52341771e-06
 1.61722602e-09 1.06448114e-10 6.38756548e-11 9.99696970e-01
 2.37126656e-08 2.51688849e-04]"
6,"[3.3982090e-09 1.7086036e-12 1.3371089e-12 6.7430382e-14 1.3897065e-10
 1.2003298e-07 9.9999988e-01 1.0576175e-15 6.9674577e-10 1.9048469e-11]"
9,"[1.8568456e-10 5.0057289e-12 5.2217564e-10 6.2271854e-09 6.3035236e-07
 1.1885971e-09 7.8912502e-12 2.3504482e-07 3.5452569e-08 9.9999917e-01]"
1,"[4.2069090e-08 9.9998748e-01 1.8788111e-07 4.6067434e-09 6.5850354e-06
 4.0145073e-07 6.4889988e-08 1.1144020e-06 1.7280728e-07 3.9845754e-06]"
3,"[3.8620429e-15 3.4004983e-09 2.8998634e-10 1.0000000e+00 4.5436080e-15
 4.3746894e-08 3.2574150e-13 6.3779806e-12 1.6163296e-11 2.4213051e-10]"
7,"[5.7070193e-10 2.8718464e-04 8.8079530e-04 3.1376624e-04 5.6775807e-06
 1.3551383e-09 2.8025023e-11 9.7488695e-01 1.3168888e-06 2.3624303e-02]"
8,"[1.25541988e-09 2.21059369e-11 2.61460059e-06 9.45423210e-07
 3.32837335e-09 1.14570235e-10 2.32236279e-11 1.01619783e-07
 9.99988914e-01 7.38764084e-06]"
3,"[1.2923689e-16 2.4631836e-08 1.6544019e-10 1.0000000e+00 4.2062701e-16
 2.1400856e-10 2.3145830e-15 3.2229430e-09 1.2059376e-12 6.3459913e-09]"
3,"[2.0254285e-20 8.7181266e-13 5.9833096e-13 1.0000000e+00 1.5871110e-20
 1.9966302e-09 7.1478192e-17 1.6024026e-15 4.8731158e-13 6.7088830e-12]"
6,"[6.3029502e-09 9.9621299e-13 3.6010853e-10 4.9770453e-13 2.8477161e-13
 3.8803719e-06 9.9999607e-01 2.7609920e-16 8.2125267e-09 3.4401568e-12]"
7,"[4.4196277e-05 1.1767559e-02 2.7901173e-04 2.3020367e-04 1.3924594e-04
 1.5602719e-04 1.7618155e-06 9.8703730e-01 2.6786427e-06 3.4204274e-04]"
2,"[6.35502068e-11 9.18047061e-09 1.00000000e+00 1.09310505e-10
 3.68584964e-14 9.56645363e-15 6.00086777e-12 1.42014533e-08
 2.44497634e-11 1.12677775e-11]"
8,"[1.9628467e-06 8.1839931e-07 2.0901710e-04 1.6948961e-06 1.5060086e-03
 5.8056456e-05 6.6209000e-06 1.3997038e-03 7.3423781e-02 9.2339242e-01]"
5,"[1.6419891e-12 2.4751375e-11 2.6406256e-15 9.5196686e-09 4.7999636e-13
 1.0000000e+00 3.4783478e-11 8.7071997e-15 1.8939165e-08 2.2560329e-08]"
8,"[4.50462639e-10 1.14783044e-10 7.69108155e-09 1.73898377e-06
 4.95528127e-07 1.42820397e-06 2.48962522e-08 1.36420333e-10
 9.99992609e-01 3.71757028e-06]"
5,"[1.9949672e-11 9.3625831e-06 1.7973096e-09 2.3290193e-05 5.1601376e-07
 9.9996126e-01 4.1245958e-09 5.8303157e-10 9.7276285e-08 5.5647065e-06]"
1,"[2.3026535e-08 9.9999988e-01 2.8772096e-09 1.7165486e-11 2.3145688e-08
 3.9787103e-09 5.8478844e-09 7.9277058e-08 5.2598876e-09 3.1490778e-08]"
1,"[3.4769457e-07 9.9946719e-01 8.8209720e-07 2.9265365e-07 1.8675166e-05
 7.8136967e-05 3.2271453e-07 8.7349617e-06 1.2408528e-05 4.1296807e-04]"
4,"[5.1586656e-12 7.9225773e-09 2.6809298e-08 6.6545193e-11 9.9999988e-01
 7.8721391e-11 3.5375470e-11 1.5096499e-07 2.3190873e-10 1.8042073e-09]"
4,"[7.5209977e-10 1.0427393e-07 7.7338864e-09 4.9031883e-11 9.9948311e-01
 1.9760511e-08 1.0455942e-09 3.7914915e-06 2.7090964e-06 5.1025528e-04]"
